House_ID,Community_Name,Region,Current_Overcrowding_Index,Last_Refurbished_Date,Asset_Condition_Score
HSG-04165,Jigalong,Pilbara,5,2024-11-15,5
HSG-04166,Coonana,Goldfields,5,2019-04-15,8
HSG-04167,Yandeyarra,Pilbara,5,2025-01-21,7
HSG-04168,Kalumburu,Kimberley,7,2017-10-12,6
HSG-04169,Cheeditha,Pilbara,3,2009-10-22,3
HSG-04170,Coonana,Goldfields,5,2018-11-03,5
HSG-04171,Coonana,Goldfields,5,2024-02-01,5
HSG-04172,Kalumburu,Kimberley,10,2012-08-12,3
HSG-04173,Cheeditha,Pilbara,1,2010-10-29,6
HSG-04174,Jigalong,Pilbara,4,2026-02-18,6
HSG-04175,Carnarvon Reserve,Gascoyne,6,2024-04-08,8
HSG-04176,Coonana,Goldfields,2,1997-04-03,4
HSG-04177,Yulga Jinna,Mid West,6,2015-03-02,7
HSG-04178,Jigalong,Pilbara,10,2019-05-27,7
HSG-04179,Coonana,Goldfields,5,2005-09-14,4
HSG-04180,Kalumburu,Kimberley,4,1998-05-07,4
HSG-04181,Mungullah,Mid West,6,2021-05-06,6
HSG-04182,Mungullah,Mid West,2,2022-01-27,5
HSG-04183,Burringurrah,Gascoyne,7,2017-10-07,6
HSG-04184,Wakathuni,Pilbara,6,2020-06-01,6
HSG-04185,Beagle Bay,Kimberley,9,2020-07-07,6
HSG-04186,Carnarvon Reserve,Gascoyne,4,2011-11-21,4
HSG-04187,Yandeyarra,Pilbara,6,2004-10-11,1
HSG-04188,Burringurrah,Gascoyne,5,2013-08-24,5
HSG-04189,Burringurrah,Gascoyne,2,1997-10-10,4
HSG-04190,Burringurrah,Gascoyne,7,2014-01-24,6
HSG-04191,Burringurrah,Gascoyne,5,2020-09-15,6
HSG-04192,Mungullah,Mid West,5,2025-02-13,8
HSG-04193,Kalumburu,Kimberley,5,2003-01-03,3
HSG-04194,Kalumburu,Kimberley,9,2012-11-18,6
HSG-04195,Pia Wadjari,Mid West,4,2003-05-23,3
HSG-04196,Tjuntjuntjara,Goldfields,6,2020-05-22,5
HSG-04197,Wakathuni,Pilbara,8,2021-10-12,5
HSG-04198,Carnarvon Reserve,Gascoyne,3,2016-11-10,7
HSG-04199,Jigalong,Pilbara,7,2026-02-02,6
HSG-04200,Pia Wadjari,Mid West,6,2010-11-10,5
HSG-04201,Yulga Jinna,Mid West,6,2011-11-24,8
HSG-04202,Wakathuni,Pilbara,6,2021-10-30,5
HSG-04203,Beagle Bay,Kimberley,8,2009-07-10,1
HSG-04204,Bidyadanga,Kimberley,10,2003-05-08,2
HSG-04205,Tjuntjuntjara,Goldfields,4,2013-07-02,5
HSG-04206,Mungullah,Mid West,5,2016-12-01,7
HSG-04207,Burringurrah,Gascoyne,3,2024-09-26,6
HSG-04208,Bidyadanga,Kimberley,4,2016-02-22,6
HSG-04209,Wongatha Wonganarra,Goldfields,5,2021-05-25,6
HSG-04210,Beagle Bay,Kimberley,4,2018-05-01,5
HSG-04211,Kalumburu,Kimberley,6,2019-07-13,7
HSG-04212,Burringurrah,Gascoyne,4,2013-10-15,4
HSG-04213,Pia Wadjari,Mid West,6,2011-12-07,5
HSG-04214,Burringurrah,Gascoyne,7,2004-11-27,4
HSG-04215,Kalumburu,Kimberley,1,2022-10-18,5
HSG-04216,Pia Wadjari,Mid West,3,2024-06-22,5
HSG-04217,Carnarvon Reserve,Gascoyne,4,2021-11-18,7
HSG-04218,Wongatha Wonganarra,Goldfields,4,2011-07-12,6
HSG-04219,Coonana,Goldfields,5,2022-02-19,6
HSG-04220,Kalumburu,Kimberley,5,2014-01-11,6
HSG-04221,Mungullah,Mid West,3,2025-05-07,8
HSG-04222,Coonana,Goldfields,4,2010-02-23,3
HSG-04223,Yulga Jinna,Mid West,5,2007-11-02,4
HSG-04224,Wakathuni,Pilbara,6,2018-02-13,9
HSG-04225,Ardyaloon,Kimberley,3,2021-05-11,6
HSG-04226,Wongatha Wonganarra,Goldfields,1,2011-04-30,6
HSG-04227,Wakathuni,Pilbara,3,2008-06-23,4
HSG-04228,Mungullah,Mid West,3,2023-06-22,7
HSG-04229,Pia Wadjari,Mid West,7,2014-10-04,6
HSG-04230,Wongatha Wonganarra,Goldfields,3,2015-07-13,8
HSG-04231,Wongatha Wonganarra,Goldfields,3,2009-06-26,2
HSG-04232,Burringurrah,Gascoyne,6,2007-02-08,4
HSG-04233,Warmun,Kimberley,7,2011-01-14,5
HSG-04234,Wongatha Wonganarra,Goldfields,6,2016-09-18,8
HSG-04235,Mungullah,Mid West,2,1996-01-04,4
HSG-04236,Coonana,Goldfields,5,2021-08-19,8
HSG-04237,Jigalong,Pilbara,4,2006-10-09,4
HSG-04238,Yandeyarra,Pilbara,6,1996-09-20,4
HSG-04239,Tjuntjuntjara,Goldfields,5,2001-11-02,3
HSG-04240,Burringurrah,Gascoyne,10,2005-04-23,3
HSG-04241,Jigalong,Pilbara,4,2010-06-28,5
HSG-04242,Bidyadanga,Kimberley,9,2012-10-21,3
HSG-04243,Pia Wadjari,Mid West,9,2021-10-30,7
HSG-04244,Mungullah,Mid West,6,2003-11-27,4
HSG-04245,Bidyadanga,Kimberley,6,2006-09-27,4
HSG-04246,Pia Wadjari,Mid West,8,1996-02-17,4
HSG-04247,Pia Wadjari,Mid West,5,2019-01-05,5
HSG-04248,Jigalong,Pilbara,3,2016-03-11,7
HSG-04249,Burringurrah,Gascoyne,6,2014-04-20,8
HSG-04250,Ardyaloon,Kimberley,1,2024-05-25,7
HSG-04251,Wakathuni,Pilbara,10,2011-04-16,5
HSG-04252,Yandeyarra,Pilbara,9,2025-09-30,5
HSG-04253,Yandeyarra,Pilbara,2,2022-01-01,5
HSG-04254,Wongatha Wonganarra,Goldfields,7,2002-06-28,4
HSG-04255,Carnarvon Reserve,Gascoyne,4,2025-03-06,7
HSG-04256,Tjuntjuntjara,Goldfields,5,2023-05-11,7
HSG-04257,Carnarvon Reserve,Gascoyne,6,2024-07-19,6
HSG-04258,Beagle Bay,Kimberley,4,2020-11-11,6
HSG-04259,Mungullah,Mid West,3,2017-08-01,8
HSG-04260,Wongatha Wonganarra,Goldfields,4,2023-07-21,8
HSG-04261,Coonana,Goldfields,4,2023-10-06,6
HSG-04262,Burringurrah,Gascoyne,4,2008-07-08,4
HSG-04263,Carnarvon Reserve,Gascoyne,1,1998-07-30,4
HSG-04264,Cheeditha,Pilbara,4,2024-11-09,6
HSG-04265,Wongatha Wonganarra,Goldfields,7,2020-06-09,5
HSG-04266,Pia Wadjari,Mid West,3,2002-09-17,3
HSG-04267,Tjuntjuntjara,Goldfields,6,2013-10-30,8
HSG-04268,Cheeditha,Pilbara,8,2016-02-14,7
HSG-04269,Wakathuni,Pilbara,6,2021-06-04,9
HSG-04270,Yandeyarra,Pilbara,6,2024-04-29,7
HSG-04271,Carnarvon Reserve,Gascoyne,4,2010-04-08,3
HSG-04272,Mungullah,Mid West,3,2022-04-23,5
HSG-04273,Tjuntjuntjara,Goldfields,5,2015-08-09,9
HSG-04274,Wakathuni,Pilbara,5,2012-11-04,8
HSG-04275,Kalumburu,Kimberley,4,2016-06-02,5
HSG-04276,Wakathuni,Pilbara,2,2012-11-27,4
HSG-04277,Wakathuni,Pilbara,6,2019-12-06,6
HSG-04278,Ardyaloon,Kimberley,7,2025-01-20,6
HSG-04279,Mungullah,Mid West,4,2010-10-08,9
HSG-04280,Yulga Jinna,Mid West,5,2015-10-14,8
HSG-04281,Cheeditha,Pilbara,4,2012-06-29,7
HSG-04282,Wongatha Wonganarra,Goldfields,7,2021-05-27,6
HSG-04283,Cheeditha,Pilbara,1,2013-04-15,6
HSG-04284,Pia Wadjari,Mid West,8,2022-05-09,6
HSG-04285,Jigalong,Pilbara,6,1997-07-31,2
HSG-04286,Pia Wadjari,Mid West,3,2020-02-28,6
HSG-04287,Mungullah,Mid West,6,2025-07-10,8
HSG-04288,Wongatha Wonganarra,Goldfields,5,2015-07-22,6
HSG-04289,Tjuntjuntjara,Goldfields,5,2014-04-09,4
HSG-04290,Yulga Jinna,Mid West,1,2020-02-12,6
HSG-04291,Cheeditha,Pilbara,5,1998-01-16,4
HSG-04292,Burringurrah,Gascoyne,1,2019-10-21,7
HSG-04293,Warmun,Kimberley,4,2016-08-29,7
HSG-04294,Mungullah,Mid West,9,2004-12-15,2
HSG-04295,Warmun,Kimberley,3,2023-09-30,5
HSG-04296,Pia Wadjari,Mid West,8,1996-02-08,3
HSG-04297,Wongatha Wonganarra,Goldfields,9,2018-10-13,6
HSG-04298,Tjuntjuntjara,Goldfields,5,2025-02-01,5
HSG-04299,Burringurrah,Gascoyne,4,2014-01-17,7
HSG-04300,Kalumburu,Kimberley,3,2019-05-11,6
HSG-04301,Wakathuni,Pilbara,4,2006-11-12,4
HSG-04302,Warmun,Kimberley,10,2025-04-21,6
HSG-04303,Wongatha Wonganarra,Goldfields,6,2013-05-24,8
HSG-04304,Burringurrah,Gascoyne,2,2024-09-17,9
HSG-04305,Carnarvon Reserve,Gascoyne,1,1996-07-02,4
HSG-04306,Burringurrah,Gascoyne,4,2023-01-30,7
HSG-04307,Yulga Jinna,Mid West,5,2016-03-02,5
HSG-04308,Carnarvon Reserve,Gascoyne,5,2013-06-16,4
HSG-04309,Mungullah,Mid West,2,2015-07-05,7
HSG-04310,Wakathuni,Pilbara,7,2026-04-09,8
HSG-04311,Cheeditha,Pilbara,3,2020-06-28,7
HSG-04312,Wongatha Wonganarra,Goldfields,4,2017-10-31,8
HSG-04313,Wakathuni,Pilbara,7,2020-03-08,6
HSG-04314,Coonana,Goldfields,4,2016-12-24,7
HSG-04315,Carnarvon Reserve,Gascoyne,6,2012-03-14,4
HSG-04316,Ardyaloon,Kimberley,2,2019-04-28,5
HSG-04317,Coonana,Goldfields,8,2022-10-11,8
HSG-04318,Coonana,Goldfields,3,1997-09-05,3
HSG-04319,Yulga Jinna,Mid West,8,2010-09-29,3
HSG-04320,Burringurrah,Gascoyne,6,2011-12-02,4
HSG-04321,Bidyadanga,Kimberley,9,2008-11-16,4
HSG-04322,Cheeditha,Pilbara,8,2025-07-16,6
HSG-04323,Ardyaloon,Kimberley,6,2009-03-20,2
HSG-04324,Coonana,Goldfields,1,2019-09-28,5
HSG-04325,Coonana,Goldfields,6,2003-11-17,3
HSG-04326,Mungullah,Mid West,3,2014-02-13,7
HSG-04327,Jigalong,Pilbara,6,2010-08-06,5
HSG-04328,Beagle Bay,Kimberley,7,1998-08-24,3
HSG-04329,Pia Wadjari,Mid West,4,2015-07-08,8
HSG-04330,Coonana,Goldfields,5,2025-05-11,6
HSG-04331,Mungullah,Mid West,10,2013-08-13,3
HSG-04332,Coonana,Goldfields,7,2014-07-04,8
HSG-04333,Tjuntjuntjara,Goldfields,4,2025-12-19,7
HSG-04334,Mungullah,Mid West,3,2010-04-14,4
HSG-04335,Carnarvon Reserve,Gascoyne,6,2021-09-30,7
HSG-04336,Yulga Jinna,Mid West,7,2016-03-31,8
HSG-04337,Carnarvon Reserve,Gascoyne,5,2016-01-27,8
HSG-04338,Wongatha Wonganarra,Goldfields,4,2013-01-02,7
HSG-04339,Ardyaloon,Kimberley,5,2024-12-27,6
HSG-04340,Cheeditha,Pilbara,6,2002-03-18,3
HSG-04341,Tjuntjuntjara,Goldfields,3,2013-04-24,6
HSG-04342,Burringurrah,Gascoyne,1,2023-09-17,7
HSG-04343,Wongatha Wonganarra,Goldfields,7,2016-11-04,6
HSG-04344,Ardyaloon,Kimberley,3,2016-12-15,8
HSG-04345,Yandeyarra,Pilbara,9,2021-09-04,6
HSG-04346,Carnarvon Reserve,Gascoyne,6,2015-04-04,6
HSG-04347,Bidyadanga,Kimberley,6,2015-12-21,5
HSG-04348,Beagle Bay,Kimberley,5,2019-08-06,7
HSG-04349,Beagle Bay,Kimberley,10,2013-01-11,3
HSG-04350,Wongatha Wonganarra,Goldfields,5,1997-04-26,3
HSG-04351,Burringurrah,Gascoyne,9,1996-07-04,4
HSG-04352,Coonana,Goldfields,2,2014-05-12,7
HSG-04353,Tjuntjuntjara,Goldfields,9,2023-06-28,7
HSG-04354,Tjuntjuntjara,Goldfields,5,2025-03-20,6
HSG-04355,Ardyaloon,Kimberley,8,1996-06-03,4
HSG-04356,Warmun,Kimberley,5,2024-10-01,5
HSG-04357,Tjuntjuntjara,Goldfields,2,2023-01-15,5
HSG-04358,Jigalong,Pilbara,7,2023-12-10,7
HSG-04359,Jigalong,Pilbara,6,2022-07-12,6
HSG-04360,Warmun,Kimberley,6,2007-06-06,4
HSG-04361,Jigalong,Pilbara,4,2018-11-04,6
HSG-04362,Kalumburu,Kimberley,6,2017-08-09,6
HSG-04363,Wakathuni,Pilbara,5,2019-05-01,5
HSG-04364,Mungullah,Mid West,10,2014-02-23,7
HSG-04365,Burringurrah,Gascoyne,6,2015-03-24,5
HSG-04366,Yulga Jinna,Mid West,4,2012-08-09,5
HSG-04367,Tjuntjuntjara,Goldfields,6,2006-07-23,2
HSG-04368,Warmun,Kimberley,2,2005-07-07,4
HSG-04369,Burringurrah,Gascoyne,5,2026-04-01,5
HSG-04370,Yulga Jinna,Mid West,8,2008-01-25,3
HSG-04371,Jigalong,Pilbara,3,2022-06-21,8
HSG-04372,Jigalong,Pilbara,5,2025-01-31,7
HSG-04373,Yandeyarra,Pilbara,10,2011-06-17,4
HSG-04374,Mungullah,Mid West,5,2020-01-10,5
HSG-04375,Kalumburu,Kimberley,1,2025-06-30,5
HSG-04376,Yandeyarra,Pilbara,7,2025-10-30,6
HSG-04377,Bidyadanga,Kimberley,6,2019-10-15,5
HSG-04378,Jigalong,Pilbara,4,2022-11-23,8
HSG-04379,Tjuntjuntjara,Goldfields,4,2013-06-29,6
HSG-04380,Burringurrah,Gascoyne,5,2011-06-28,8
HSG-04381,Jigalong,Pilbara,7,2007-11-16,3
HSG-04382,Coonana,Goldfields,2,2018-09-23,7
HSG-04383,Pia Wadjari,Mid West,5,2013-05-07,5
HSG-04384,Coonana,Goldfields,7,2012-10-07,6
HSG-04385,Yandeyarra,Pilbara,5,2024-10-07,7
HSG-04386,Burringurrah,Gascoyne,4,2019-11-01,8
HSG-04387,Bidyadanga,Kimberley,3,2022-01-05,7
HSG-04388,Coonana,Goldfields,8,2001-05-28,3
HSG-04389,Yulga Jinna,Mid West,4,2023-08-03,8
HSG-04390,Pia Wadjari,Mid West,8,2016-07-06,5
HSG-04391,Wakathuni,Pilbara,3,2019-06-13,7
HSG-04392,Tjuntjuntjara,Goldfields,8,2002-01-17,3
HSG-04393,Wakathuni,Pilbara,2,2018-10-19,6
HSG-04394,Yandeyarra,Pilbara,6,2018-07-05,5
HSG-04395,Pia Wadjari,Mid West,6,2006-08-25,4
HSG-04396,Carnarvon Reserve,Gascoyne,1,2023-01-13,5
HSG-04397,Wongatha Wonganarra,Goldfields,5,2017-06-12,5
HSG-04398,Bidyadanga,Kimberley,2,1997-12-29,2
HSG-04399,Mungullah,Mid West,4,2023-08-13,7
HSG-04400,Beagle Bay,Kimberley,8,2017-01-22,8
HSG-04401,Jigalong,Pilbara,3,1998-09-08,3
HSG-04402,Beagle Bay,Kimberley,6,2025-12-13,7
HSG-04403,Burringurrah,Gascoyne,6,1995-12-14,2
HSG-04404,Warmun,Kimberley,3,2020-02-25,5
HSG-04405,Bidyadanga,Kimberley,6,2013-01-24,7
HSG-04406,Wongatha Wonganarra,Goldfields,5,2019-07-14,6
HSG-04407,Yulga Jinna,Mid West,5,2015-04-13,7
HSG-04408,Pia Wadjari,Mid West,6,2020-01-26,6
HSG-04409,Coonana,Goldfields,4,2015-12-01,6
HSG-04410,Mungullah,Mid West,6,2015-09-22,6
HSG-04411,Wakathuni,Pilbara,6,2025-06-10,8
HSG-04412,Ardyaloon,Kimberley,6,1996-03-27,4
HSG-04413,Wakathuni,Pilbara,7,2013-02-17,3
HSG-04414,Pia Wadjari,Mid West,3,2024-04-07,6
HSG-04415,Burringurrah,Gascoyne,6,2010-02-09,3
HSG-04416,Jigalong,Pilbara,4,2003-04-16,4
HSG-04417,Bidyadanga,Kimberley,4,2025-08-02,7
HSG-04418,Mungullah,Mid West,7,2017-07-06,5
HSG-04419,Burringurrah,Gascoyne,4,2008-04-16,3
HSG-04420,Coonana,Goldfields,8,2023-04-13,7
HSG-04421,Wongatha Wonganarra,Goldfields,3,2019-05-09,7
HSG-04422,Yulga Jinna,Mid West,5,2017-08-27,5
HSG-04423,Yandeyarra,Pilbara,6,1999-02-15,4
HSG-04424,Pia Wadjari,Mid West,4,2023-04-15,6
HSG-04425,Carnarvon Reserve,Gascoyne,4,2018-05-31,7
HSG-04426,Yulga Jinna,Mid West,9,2002-12-04,4
HSG-04427,Yulga Jinna,Mid West,1,2009-05-20,2
HSG-04428,Kalumburu,Kimberley,5,2013-06-25,4
HSG-04429,Coonana,Goldfields,5,2021-03-11,6
HSG-04430,Yandeyarra,Pilbara,1,2009-02-22,2
HSG-04431,Jigalong,Pilbara,6,2021-12-30,6
HSG-04432,Mungullah,Mid West,4,2000-02-10,3
HSG-04433,Carnarvon Reserve,Gascoyne,6,2025-03-30,8
HSG-04434,Cheeditha,Pilbara,6,2004-06-17,4
HSG-04435,Mungullah,Mid West,5,2012-03-12,3
HSG-04436,Pia Wadjari,Mid West,7,2026-03-03,6
HSG-04437,Coonana,Goldfields,1,2020-06-14,5
HSG-04438,Mungullah,Mid West,6,2024-03-10,5
HSG-04439,Yandeyarra,Pilbara,4,2009-11-02,3
HSG-04440,Warmun,Kimberley,6,2006-06-10,4
HSG-04441,Cheeditha,Pilbara,1,2015-10-13,5
HSG-04442,Jigalong,Pilbara,7,2011-10-28,5
HSG-04443,Wakathuni,Pilbara,9,2017-12-21,6
HSG-04444,Wongatha Wonganarra,Goldfields,6,2020-05-20,5
HSG-04445,Wakathuni,Pilbara,5,2016-11-20,5
HSG-04446,Burringurrah,Gascoyne,4,2023-08-06,6
HSG-04447,Beagle Bay,Kimberley,3,2013-02-04,4
HSG-04448,Carnarvon Reserve,Gascoyne,3,2010-11-12,9
HSG-04449,Carnarvon Reserve,Gascoyne,6,2024-09-06,6
HSG-04450,Jigalong,Pilbara,3,2022-01-27,7
HSG-04451,Kalumburu,Kimberley,5,2024-01-27,6
HSG-04452,Carnarvon Reserve,Gascoyne,3,2015-09-06,6
HSG-04453,Carnarvon Reserve,Gascoyne,4,2006-01-21,4
HSG-04454,Wongatha Wonganarra,Goldfields,7,2010-03-03,3
HSG-04455,Warmun,Kimberley,6,2011-02-17,7
HSG-04456,Jigalong,Pilbara,3,2011-09-10,4
HSG-04457,Wakathuni,Pilbara,5,2023-10-26,6
HSG-04458,Carnarvon Reserve,Gascoyne,5,2015-10-09,6
HSG-04459,Cheeditha,Pilbara,9,2016-05-16,5
HSG-04460,Ardyaloon,Kimberley,1,2025-06-23,7
HSG-04461,Ardyaloon,Kimberley,9,2023-12-16,6
HSG-04462,Yandeyarra,Pilbara,3,2023-06-12,5
HSG-04463,Wakathuni,Pilbara,3,2022-10-18,7
HSG-04464,Burringurrah,Gascoyne,2,2024-07-11,5
HSG-04465,Carnarvon Reserve,Gascoyne,3,2021-12-01,6
HSG-04466,Tjuntjuntjara,Goldfields,4,2022-09-14,6
HSG-04467,Tjuntjuntjara,Goldfields,5,2006-03-14,4
HSG-04468,Kalumburu,Kimberley,6,2021-07-27,5
HSG-04469,Burringurrah,Gascoyne,3,2016-09-22,10
HSG-04470,Carnarvon Reserve,Gascoyne,6,2022-03-02,5
HSG-04471,Wongatha Wonganarra,Goldfields,8,2024-12-20,9
HSG-04472,Pia Wadjari,Mid West,5,2024-09-12,6
HSG-04473,Pia Wadjari,Mid West,3,2026-05-07,5
HSG-04474,Carnarvon Reserve,Gascoyne,5,2025-06-25,6
HSG-04475,Coonana,Goldfields,6,2013-12-07,7
HSG-04476,Coonana,Goldfields,6,2002-09-13,3
HSG-04477,Wongatha Wonganarra,Goldfields,3,2021-11-04,5
HSG-04478,Yulga Jinna,Mid West,4,2023-01-30,7
HSG-04479,Mungullah,Mid West,2,2017-09-12,5
HSG-04480,Cheeditha,Pilbara,7,2014-06-28,5
HSG-04481,Bidyadanga,Kimberley,6,2017-03-05,5
HSG-04482,Burringurrah,Gascoyne,6,2024-08-20,5
HSG-04483,Warmun,Kimberley,6,2012-11-05,3
HSG-04484,Jigalong,Pilbara,4,2012-07-28,6
HSG-04485,Burringurrah,Gascoyne,6,2015-05-24,8
HSG-04486,Carnarvon Reserve,Gascoyne,4,2022-04-27,8
HSG-04487,Bidyadanga,Kimberley,4,2025-03-28,8
HSG-04488,Pia Wadjari,Mid West,7,1998-04-03,4
HSG-04489,Carnarvon Reserve,Gascoyne,6,2017-07-15,5
HSG-04490,Wongatha Wonganarra,Goldfields,6,2020-08-23,5
HSG-04491,Pia Wadjari,Mid West,4,2018-09-09,8
HSG-04492,Wakathuni,Pilbara,5,2019-09-03,7
HSG-04493,Warmun,Kimberley,5,2018-01-27,8
HSG-04494,Yandeyarra,Pilbara,4,2009-06-11,4
HSG-04495,Yulga Jinna,Mid West,8,2017-03-05,5
HSG-04496,Burringurrah,Gascoyne,9,2012-12-31,7
HSG-04497,Yandeyarra,Pilbara,5,2006-11-01,2
HSG-04498,Cheeditha,Pilbara,5,2013-02-12,6
HSG-04499,Bidyadanga,Kimberley,8,2018-04-19,8
HSG-04500,Mungullah,Mid West,3,2014-01-03,7
HSG-04501,Mungullah,Mid West,7,2014-11-22,7
HSG-04502,Coonana,Goldfields,6,2008-11-08,2
HSG-04503,Cheeditha,Pilbara,5,2003-08-30,3
HSG-04504,Cheeditha,Pilbara,5,2020-05-19,7
HSG-04505,Warmun,Kimberley,6,2013-12-26,8
HSG-04506,Pia Wadjari,Mid West,6,2004-09-14,3
HSG-04507,Carnarvon Reserve,Gascoyne,1,2019-04-06,6
HSG-04508,Coonana,Goldfields,5,1996-06-13,4
HSG-04509,Carnarvon Reserve,Gascoyne,1,2005-12-16,4
HSG-04510,Wakathuni,Pilbara,5,2024-06-19,7
HSG-04511,Coonana,Goldfields,5,2016-06-14,8
HSG-04512,Bidyadanga,Kimberley,3,2019-02-16,7
HSG-04513,Jigalong,Pilbara,5,2015-02-22,7
HSG-04514,Burringurrah,Gascoyne,4,2015-06-04,7
HSG-04515,Warmun,Kimberley,6,2007-03-23,4
HSG-04516,Ardyaloon,Kimberley,5,2022-05-31,5
HSG-04517,Burringurrah,Gascoyne,6,1997-10-10,3
HSG-04518,Kalumburu,Kimberley,5,2024-07-23,6
HSG-04519,Jigalong,Pilbara,5,2023-07-11,8
HSG-04520,Wakathuni,Pilbara,7,2020-03-23,5
HSG-04521,Yulga Jinna,Mid West,5,2016-02-06,6
HSG-04522,Warmun,Kimberley,6,2013-04-23,2
HSG-04523,Kalumburu,Kimberley,4,1997-09-24,3
HSG-04524,Tjuntjuntjara,Goldfields,8,2022-10-06,5
HSG-04525,Burringurrah,Gascoyne,5,2026-05-24,7
HSG-04526,Jigalong,Pilbara,6,2014-05-17,3
HSG-04527,Carnarvon Reserve,Gascoyne,5,2015-11-01,5
HSG-04528,Kalumburu,Kimberley,1,2009-08-01,4
HSG-04529,Carnarvon Reserve,Gascoyne,5,2018-06-13,5
HSG-04530,Pia Wadjari,Mid West,2,2010-07-11,8
HSG-04531,Pia Wadjari,Mid West,5,2016-07-30,6
HSG-04532,Warmun,Kimberley,6,2013-07-19,4
HSG-04533,Wakathuni,Pilbara,6,2014-07-24,5
HSG-04534,Coonana,Goldfields,3,2025-04-20,7
HSG-04535,Wongatha Wonganarra,Goldfields,8,2024-03-27,7
HSG-04536,Burringurrah,Gascoyne,7,2022-08-27,5
HSG-04537,Coonana,Goldfields,1,2018-11-09,8
HSG-04538,Burringurrah,Gascoyne,10,2016-05-18,8
HSG-04539,Carnarvon Reserve,Gascoyne,4,2001-02-25,3
HSG-04540,Jigalong,Pilbara,3,2007-07-28,2
HSG-04541,Carnarvon Reserve,Gascoyne,5,2024-01-28,8
HSG-04542,Pia Wadjari,Mid West,5,2015-12-11,6
HSG-04543,Mungullah,Mid West,8,2024-01-20,5
HSG-04544,Bidyadanga,Kimberley,9,2021-09-06,9
HSG-04545,Burringurrah,Gascoyne,5,2012-11-26,4
HSG-04546,Bidyadanga,Kimberley,7,2018-09-21,5
HSG-04547,Pia Wadjari,Mid West,2,2013-05-09,8
HSG-04548,Carnarvon Reserve,Gascoyne,8,2023-03-26,6
HSG-04549,Mungullah,Mid West,2,2013-02-23,3
HSG-04550,Kalumburu,Kimberley,5,2019-11-28,5
HSG-04551,Pia Wadjari,Mid West,4,2024-05-16,7
HSG-04552,Mungullah,Mid West,7,2012-04-25,8
HSG-04553,Wongatha Wonganarra,Goldfields,3,2020-04-09,5
HSG-04554,Jigalong,Pilbara,7,2017-12-08,6
HSG-04555,Coonana,Goldfields,8,2012-09-14,6
HSG-04556,Carnarvon Reserve,Gascoyne,9,2012-08-13,6
HSG-04557,Warmun,Kimberley,7,2010-10-28,5
HSG-04558,Carnarvon Reserve,Gascoyne,5,2019-09-05,7
HSG-04559,Tjuntjuntjara,Goldfields,9,2025-03-31,7
HSG-04560,Cheeditha,Pilbara,5,2025-09-01,8
HSG-04561,Mungullah,Mid West,1,2004-01-03,3
HSG-04562,Wakathuni,Pilbara,6,2021-11-03,6
HSG-04563,Beagle Bay,Kimberley,6,2018-07-05,6
HSG-04564,Wongatha Wonganarra,Goldfields,6,2011-05-06,4
HSG-04565,Bidyadanga,Kimberley,6,2011-06-14,7
HSG-04566,Kalumburu,Kimberley,8,2024-09-12,9
HSG-04567,Wongatha Wonganarra,Goldfields,6,2024-01-02,6
HSG-04568,Wongatha Wonganarra,Goldfields,2,2021-05-22,5
HSG-04569,Pia Wadjari,Mid West,5,2020-11-05,7
HSG-04570,Burringurrah,Gascoyne,4,2013-06-30,7
HSG-04571,Wongatha Wonganarra,Goldfields,5,2012-04-17,5
HSG-04572,Burringurrah,Gascoyne,6,2021-08-29,5
HSG-04573,Wongatha Wonganarra,Goldfields,4,2001-07-13,2
HSG-04574,Carnarvon Reserve,Gascoyne,4,2021-12-12,5
HSG-04575,Carnarvon Reserve,Gascoyne,4,2017-05-21,6
HSG-04576,Burringurrah,Gascoyne,6,2020-03-02,6
HSG-04577,Yandeyarra,Pilbara,7,2021-02-05,7
HSG-04578,Coonana,Goldfields,4,2012-11-07,5
HSG-04579,Carnarvon Reserve,Gascoyne,6,2012-07-18,7
HSG-04580,Kalumburu,Kimberley,8,2011-03-15,8
HSG-04581,Yulga Jinna,Mid West,4,2022-10-08,5
HSG-04582,Mungullah,Mid West,6,2012-03-04,7
HSG-04583,Cheeditha,Pilbara,7,2018-09-07,5
HSG-04584,Carnarvon Reserve,Gascoyne,2,2003-06-26,4
HSG-04585,Burringurrah,Gascoyne,6,2018-09-07,6
HSG-04586,Yandeyarra,Pilbara,3,2017-05-30,6
HSG-04587,Tjuntjuntjara,Goldfields,6,2011-03-22,3
HSG-04588,Burringurrah,Gascoyne,7,2016-05-16,5
HSG-04589,Carnarvon Reserve,Gascoyne,8,2013-08-03,5
HSG-04590,Wongatha Wonganarra,Goldfields,3,2021-10-20,5
HSG-04591,Coonana,Goldfields,5,2013-08-12,5
HSG-04592,Pia Wadjari,Mid West,5,2012-07-14,6
HSG-04593,Beagle Bay,Kimberley,5,2025-08-15,5
HSG-04594,Pia Wadjari,Mid West,1,2022-06-20,6
HSG-04595,Jigalong,Pilbara,5,2015-08-13,8
HSG-04596,Coonana,Goldfields,3,2006-02-25,2
HSG-04597,Tjuntjuntjara,Goldfields,6,2022-01-27,6
HSG-04598,Burringurrah,Gascoyne,3,1998-01-17,3
HSG-04599,Ardyaloon,Kimberley,8,2020-09-28,8
HSG-04600,Yandeyarra,Pilbara,1,2025-06-22,5
